question_index,question,question_type,group_type,group_value,answer,count,percent,n_answered
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Ei soovi avaldada,ei oska öelda,2,0.5,4
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,2,0.5,4
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
50,Näen end tulevikus elamas välismaal.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
50,Näen end tulevikus elamas välismaal.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
50,Näen end tulevikus elamas välismaal.,likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
50,Näen end tulevikus elamas välismaal.,likert,Gender,Ei soovi avaldada,pigem olen nõus,2,0.5,4
50,Näen end tulevikus elamas välismaal.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Ei soovi avaldada,pigem olen nõus,2,0.5,4
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Ei soovi avaldada,pigem olen nõus,1,0.25,4
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,2,0.5,4
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,2,0.5,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Ei soovi avaldada,ei oska öelda,2,0.5,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Ei soovi avaldada,pigem olen nõus,1,0.25,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Ei soovi avaldada,pigem olen nõus,3,0.75,4
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Ei soovi avaldada,pigem olen nõus,2,0.5,4
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Ei soovi avaldada,Alates 1000,0,0.0,4
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Ei soovi avaldada,Alates 1500,1,0.25,4
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Ei soovi avaldada,Alates 2000,2,0.5,4
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Ei soovi avaldada,Alates 2500,0,0.0,4
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Ei soovi avaldada,Alates 3000,1,0.25,4
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Ei soovi avaldada,Alates 3500,0,0.0,4
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Ei soovi avaldada,pigem olen nõus,2,0.5,4
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,ei oska öelda,2,0.5,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,pigem olen nõus,2,0.5,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,pigem olen nõus,2,0.5,4
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Ei soovi avaldada,pigem olen nõus,3,0.75,4
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Ei soovi avaldada,pigem ei ole nõus,0,0.0,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Ei soovi avaldada,ei oska öelda,0,0.0,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Ei soovi avaldada,olen täiesti nõus,3,0.75,4
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Ei soovi avaldada,ei oska öelda,2,0.5,4
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Ei soovi avaldada,pigem olen nõus,1,0.25,4
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Ei soovi avaldada,pole üldse nõus,0,0.0,4
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Ei soovi avaldada,ei oska öelda,2,0.5,4
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Ei soovi avaldada,pigem olen nõus,1,0.25,4
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,0,0.0,4
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Ei soovi avaldada,pole üldse nõus,1,0.25,4
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Ei soovi avaldada,pigem ei ole nõus,1,0.25,4
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Ei soovi avaldada,ei oska öelda,1,0.25,4
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Ei soovi avaldada,pigem olen nõus,0,0.0,4
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Ei soovi avaldada,olen täiesti nõus,1,0.25,4
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Ei soovi avaldada,ei soovi avaldada,0,0.0,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,Snapchati,0,0.0,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,Instagrami,0,0.0,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,Tiktoki,0,0.0,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,YouTube’i,3,0.75,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,Mõne Eesti uudisteportaali,0,0.0,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,Facebooki,0,0.0,4
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Ei soovi avaldada,Muu,1,0.25,4
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mees,pole üldse nõus,2,0.020833333333333332,96
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mees,pigem ei ole nõus,3,0.03125,96
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mees,ei oska öelda,9,0.09375,96
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mees,pigem olen nõus,42,0.4375,96
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mees,olen täiesti nõus,40,0.4166666666666667,96
2,Tulevik hirmutab mind,likert,Gender,Mees,pole üldse nõus,8,0.08333333333333333,96
2,Tulevik hirmutab mind,likert,Gender,Mees,pigem ei ole nõus,24,0.25,96
2,Tulevik hirmutab mind,likert,Gender,Mees,ei oska öelda,11,0.11458333333333333,96
2,Tulevik hirmutab mind,likert,Gender,Mees,pigem olen nõus,35,0.3645833333333333,96
2,Tulevik hirmutab mind,likert,Gender,Mees,olen täiesti nõus,18,0.1875,96
2,Tulevik hirmutab mind,likert,Gender,Mees,ei soovi avaldada,0,0.0,96
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mees,pole üldse nõus,42,0.4375,96
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mees,pigem ei ole nõus,34,0.3541666666666667,96
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mees,ei oska öelda,5,0.052083333333333336,96
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mees,pigem olen nõus,8,0.08333333333333333,96
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mees,olen täiesti nõus,6,0.0625,96
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mees,ei soovi avaldada,1,0.010416666666666666,96
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mees,pole üldse nõus,7,0.07291666666666667,96
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mees,pigem ei ole nõus,29,0.3020833333333333,96
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mees,ei oska öelda,21,0.21875,96
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mees,pigem olen nõus,28,0.2916666666666667,96
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mees,olen täiesti nõus,11,0.11458333333333333,96
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mees,pole üldse nõus,44,0.4583333333333333,96
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mees,pigem ei ole nõus,39,0.40625,96
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mees,ei oska öelda,3,0.03125,96
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mees,pigem olen nõus,9,0.09375,96
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mees,olen täiesti nõus,1,0.010416666666666666,96
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mees,pole üldse nõus,12,0.125,96
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mees,pigem ei ole nõus,24,0.25,96
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mees,ei oska öelda,9,0.09375,96
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mees,pigem olen nõus,28,0.2916666666666667,96
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mees,olen täiesti nõus,23,0.23958333333333334,96
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mees,ei soovi avaldada,0,0.0,96
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mees,pole üldse nõus,22,0.22916666666666666,96
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mees,pigem ei ole nõus,40,0.4166666666666667,96
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mees,ei oska öelda,8,0.08333333333333333,96
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mees,pigem olen nõus,14,0.14583333333333334,96
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mees,olen täiesti nõus,12,0.125,96
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mees,pole üldse nõus,30,0.3125,96
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mees,pigem ei ole nõus,37,0.3854166666666667,96
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mees,ei oska öelda,6,0.0625,96
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mees,pigem olen nõus,20,0.20833333333333334,96
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mees,olen täiesti nõus,3,0.03125,96
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mees,ei soovi avaldada,0,0.0,96
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mees,pole üldse nõus,12,0.125,96
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mees,pigem ei ole nõus,15,0.15625,96
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mees,ei oska öelda,6,0.0625,96
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mees,pigem olen nõus,44,0.4583333333333333,96
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mees,olen täiesti nõus,18,0.1875,96
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mees,ei soovi avaldada,1,0.010416666666666666,96
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mees,pole üldse nõus,51,0.53125,96
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mees,pigem ei ole nõus,19,0.19791666666666666,96
